YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202205,169676,1033347,2,4.91,"WSW","MC KNIGHT",34.75,-99.993,3445000,9959580
202205,169683,1027381,1,1.79,"SW","LOAD",38.5329,-82.9948,3831974,8259688
202205,169683,1027381,2,1.21,"WSW","LOAD",38.5445,-82.9913,3832670,8259478
202205,169684,1027817,1,.32,"NE","MIDDLETOWN",41.4529,-74.4151,4127174,7424906
202205,169684,1027819,1,.47,"WSW","WATERLOO MILLS",41.3183,-74.5888,4119098,7435328
202205,169684,1027848,1,.31,"ENE","GOSHEN",41.4019,-74.3245,4124114,7419470
202205,169685,1027850,1,0,"N","STATION SDHN4",40.47,-74.01,4028200,74600
202205,169693,1027550,1,5.21,"ENE","MOUNTAIN HOME ARPT",30.25,-99.37,3015000,9922200
202205,169693,1027551,1,6.33,"N","MOUNTAIN HOME",30.26,-99.35,3015600,9921000
202205,169693,1027552,1,6.33,"N","MOUNTAIN HOME",30.26,-99.35,3015600,9921000
202205,169693,1027553,1,0,"N","MOUNTAIN HOME",30.17,-99.37,3010200,9922200
202205,169693,1027554,1,2.07,"N","HUNT",30.1,-99.33,306000,9919800
202205,169693,1027555,1,1.93,"ENE","BLUFF",29.88,-99.25,2952800,9915000
202205,169693,1027556,1,4.54,"SE","MEDINA",29.76,-99.19,2945600,9911400
202205,169693,1027557,1,.6,"E","HONDO",29.35,-99.14,2921000,998400
202205,169693,1027558,1,4.44,"WSW","DUNLAY",29.33,-99.07,2919800,994200
202205,169693,1027559,1,2.76,"WNW","FISKVILLE",30.37,-97.74,3022200,9744400
202205,169693,1027561,1,3.7,"E","COY CITY",28.84,-97.99,2850400,9759400
202205,169693,1027568,1,2,"NNE","HUNT",30.0967,-99.3172,305802,9919032
202205,169695,1027590,1,0,"N","FELT",36.57,-102.78,3634200,10246800
202205,169696,1027593,1,3.93,"NE","MIDDLE WATER",35.89,-102.73,3553400,10243800
202205,169696,1027594,1,1.38,"N","HARTLEY",35.9,-102.4,3554000,10224000
202205,169696,1027595,1,2.23,"E","DALHART",36.07,-102.48,364200,10228800
202205,169696,1027596,1,1.12,"W","(DHT)DALHART MUNI AR",36.02,-102.57,361200,10234200
202205,169696,1027598,1,1.11,"E","MALLETT",36.35,-102.08,3621000,1024800
202205,169696,1027599,1,.69,"N","(DHT)DALHART MUNI AR",36.03,-102.55,361800,10233000
202205,169696,1027600,1,4.96,"SSW","(DHT)DALHART MUNI AR",35.95,-102.57,3557000,10234200
202205,169696,1027601,1,1.49,"SSE","DALHART",36.05,-102.51,363000,10230600
202205,169696,1027602,1,3.55,"SE","DALHART",36.03,-102.48,361800,10228800
202205,169696,1027603,1,1.78,"SE","DALHART",36.05,-102.5,363000,10230000
202205,169696,1027604,1,1.79,"NW","WALCOTT",34.95,-102.85,3457000,10251000
202205,169696,1027605,1,4.18,"N","WALCOTT",34.99,-102.82,3459400,10249200
202205,169696,1027606,1,.69,"N","HEREFORD",34.83,-102.4,3449800,10224000
202205,169696,1027607,1,0,"N","DUMAS MUNI ARPT",35.85,-102.02,3551000,1021200
202205,169696,1027611,1,1.33,"WNW","HEREFORD",34.83,-102.42,3449800,10225200
202205,169696,1027612,1,.69,"N","HEREFORD",34.83,-102.4,3449800,10224000
202205,169696,1027613,1,.89,"NE","BUSHLAND",35.19,-102.06,3511400,1023600
202205,169696,1027616,1,2.63,"ESE","DUMAS",35.83,-101.93,3549800,10155800
202205,169696,1027618,1,1.33,"WNW","HEREFORD",34.83,-102.42,3449800,10225200
202205,169696,1027620,1,2.07,"S","MILO CENTER",34.95,-102.4,3457000,10224000
202205,169696,1027621,1,4.84,"N","DAWN",34.99,-102.2,3459400,10212000
202205,169696,1027622,1,5.66,"E","MILO CENTER",34.98,-102.3,3458800,10218000
202205,169696,1027623,1,5.56,"N","DUMAS",35.93,-101.96,3555800,10157600
202205,169696,1027624,1,2.99,"NNE","UMBARGER",34.99,-102.08,3459400,1024800
202205,169696,1027625,1,8.79,"WSW","AMARILLO",35.13,-101.95,357800,10157000
202205,169696,1027626,1,3.39,"E","BUSHLAND",35.18,-102.01,3510800,102600
202205,169696,1027627,1,2.07,"N","BUSHLAND",35.21,-102.07,3512600,1024200
202205,169696,1027628,1,5.27,"WNW","AMARILLO",35.22,-101.91,3513200,10154600
202205,169696,1027629,1,5.27,"WNW","AMARILLO",35.22,-101.91,3513200,10154600
202205,169696,1027631,1,6.28,"WNW","AMARILLO",35.24,-101.92,3514400,10155200
202205,169696,1027632,1,1.38,"N","(AMA)AMARILLO INTL A",35.24,-101.72,3514400,10143200
202205,169696,1027633,1,5.56,"N","AMARILLO",35.28,-101.81,3516800,10148600
202205,169696,1027634,1,7.94,"WNW","AMARILLO",35.26,-101.94,3515600,10156400
202205,169696,1027636,1,3.46,"ENE","BUSHLAND",35.19,-102.01,3511400,102600
202205,169696,1027637,1,.56,"W","AMARILLO",35.2,-101.83,3512000,10149800
202205,169696,1027638,1,5.73,"NW","AMARILLO",35.26,-101.89,3515600,10153400
202205,169696,1027639,1,7.08,"NNW","AMARILLO",35.29,-101.88,3517400,10152800
202205,169696,1027640,1,11.24,"ESE","VALLE DE ORO",35.4,-101.92,3524000,10155200
202205,169696,1027641,1,11.24,"ESE","VALLE DE ORO",35.4,-101.92,3524000,10155200
202205,169696,1027642,1,11.87,"N","LAKE MEREDITH",35.82,-101.64,3549200,10138400
202205,169696,1027643,1,5.66,"E","BORGER",35.66,-101.28,3539600,10116800
202205,169696,1027644,1,1.49,"NNW","FRITCH",35.65,-101.61,3539000,10136600
202205,169696,1027646,1,1.68,"W","STINNETT",35.82,-101.48,3549200,10128800
202205,169696,1027647,1,1.49,"NNW","FRITCH",35.65,-101.61,3539000,10136600
202205,169696,1027648,1,0,"N","STINNETT",35.82,-101.45,3549200,10127000
202205,169696,1027651,1,.69,"N","FRITCH",35.64,-101.6,3538400,10136000
202205,169696,1027653,1,1.49,"SSW","PANHANDLE",35.33,-101.39,3519800,10123400
202205,169696,1027654,1,6.17,"E","CHANNING",35.68,-102.22,3540800,10213200
202205,169696,1027656,1,2.18,"NE","MIAMI",35.72,-100.6,3543200,10036000
202205,169696,1027658,1,.89,"NE","DUMAS",35.86,-101.96,3551600,10157600
202205,169696,1027659,1,0,"N","DUMAS",35.85,-101.97,3551000,10158200
202205,169696,1027660,1,1.12,"E","DUMAS",35.85,-101.95,3551000,10157000
202205,169696,1027661,1,.69,"S","HUTCHINSON CO ARPT",35.69,-101.4,3541400,10124000
202205,169696,1031343,1,.69,"N","FRITCH",35.64,-101.6,3538400,10136000
202205,170090,1030729,1,1.44,"SE","CHOATEVILLE",38.205,-84.8814,3812300,8452884
202205,170090,1030730,1,.58,"N","MC QUADY",37.7083,-86.5186,3742498,8631116
202205,170090,1030731,1,.47,"E","KINGSWOOD",37.7199,-86.4114,3743194,8624684
202205,170090,1030732,1,.48,"NE","COLESBURG",37.7849,-85.7738,3747094,8546428
202205,170090,1030733,1,2.64,"SSE","COLESBURG",37.7426,-85.7704,3744556,8546224
202205,170090,1030734,1,3.97,"ESE","COLESBURG",37.7637,-85.7103,3745822,8542618
202205,170090,1030735,1,.85,"NW","BOSTON",37.7888,-85.681,3747328,8540860
202205,170090,1030738,1,3.93,"NNE","BOSTON",37.8293,-85.6339,3749758,8538034
202205,170090,1030740,1,1.5,"NW","BOTLAND",37.785,-85.4,3747100,8524000
202205,170090,1030743,1,1.63,"NNW","HARRODSBURG ARPT",37.823,-84.8566,3749380,8451396
202205,170090,1030744,1,2.39,"N","BURGIN",37.7847,-84.7698,3747082,8446188
202205,170090,1030746,1,2.31,"ESE","MC AFEE",37.8379,-84.8105,3750274,8448630
202205,170090,1030754,1,.74,"NNW","BOSTON",37.7904,-85.6734,3747424,8540404
202205,170090,1030757,1,1.03,"NNE","WILMORE",37.8631,-84.6609,3751786,8439654
202205,170090,1030758,1,1.26,"NNE","WILMORE",37.8659,-84.6587,3751954,8439522
202205,170090,1030759,1,2.71,"NNW","COLETOWN",37.9665,-84.4482,3757990,8426892
202205,170090,1030760,1,.8,"N","PRICETOWN",37.9916,-84.3802,3759496,8422812
202205,170090,1030762,1,.81,"NW","CHILESBURG",38.0089,-84.3598,38534,8421588
202205,170090,1030764,1,.24,"E","CHESTNUT GROVE",38.2996,-85.2657,3817976,8515942
202205,170090,1030765,1,.47,"SSE","CROPPER",38.3139,-85.1162,3818834,856972
202205,170090,1030766,1,2.18,"W","WINCHESTER HELIPORT",38.02,-84.21,381200,8412600
202205,170090,1030768,1,.82,"N","PLEASUREVILLE",38.3619,-85.1215,3821714,857290
202205,170090,1030769,1,.23,"WNW","BERRY",38.5209,-84.3841,3831254,8423046
202205,170093,1030736,1,3.55,"SE","BERNEYS",33.32,-86.08,3319200,864800
202205,170093,1030737,1,1.8,"SE","RENDALIA",33.3,-86.13,3318000,867800
202205,170093,1030739,1,0,"N","CHANDLER SPGS",33.32,-86,3319200,8600
202205,170093,1030741,1,0,"N","LINEVILLE",33.32,-85.75,3319200,8545000
202205,170093,1030742,1,0,"N","BARFIELD",33.35,-85.72,3321000,8543200
202205,170093,1030745,1,2.31,"E","DINGLER",33.33,-85.56,3319800,8533600
202205,170094,1030748,1,3.11,"NE","CENTERVILLE",32.98,-87.09,3258800,875400
202205,170094,1030749,1,.27,"NW","EAST TALLASEE",32.533,-85.883,3231980,8552980
202205,170095,1030750,1,2.79,"S","GAINESVILLE",32.7797,-88.168,3246782,8810080
202205,170095,1030751,1,2.41,"WSW","TAYLORS FERRY",33.52,-87.24,3331200,8714400
202205,170095,1030752,1,.99,"N","TAYLORS FERRY",33.5443,-87.2014,3332658,8712084
202205,170095,1030753,1,1.36,"ESE","TROY",31.79,-85.95,3147400,8557000
202205,170095,1030755,1,0,"N","TEXASVILLE",31.72,-85.43,3143200,8525800
202205,170095,1030756,1,0,"N","BRUNDIDGE",31.72,-85.82,3143200,8549200
202205,170095,1030761,1,.3,"NNW","ABERFOIL",32.074,-85.682,324440,8540920
202205,170095,1030763,1,2.23,"SE","UNION SPGS ARPT",32.15,-85.79,329000,8547400
202205,170095,1030767,1,2.59,"SE","OSWICHEE",32.251,-84.972,3215060,8458320
202205,170096,1030776,1,0,"N","LOCUST FORK",33.9,-86.62,3354000,8637200
202205,170096,1030777,1,0,"N","SAKS",33.72,-85.83,3343200,8549800
202205,170096,1030780,1,.9,"NE","JACKSONVILLE",33.83,-85.76,3349800,8545600
202205,170097,1030782,1,.88,"SE","STEDMANTOWN",38.21,-84.81,3812600,8448600
202205,170097,1030784,1,2.44,"NW","CENTERVILLE",38.24,-84.4171,3814400,8425026
202205,170097,1030787,1,.54,"E","(LOU)BOWMAN FLD LOUI",38.23,-85.66,3813800,8539600
202205,170097,1030788,1,3,"NW","HIGHLANDS",38.26,-85.72,3815600,8543200
202205,170109,1030994,1,1.94,"ENE","LONG BOTTOM",36.8907,-85.0975,3653442,855850
202205,170109,1030996,1,3.65,"SSE","ARABIA",37.3698,-84.6294,3722188,8437764
202205,170109,1030997,1,.91,"E","LAWHORN HILL",37.3006,-84.8534,3718036,8451204
202205,170109,1030999,1,1.82,"NW","MC CREARY",37.6916,-84.5391,3741496,8432346
202205,170109,1031000,1,.83,"SE","DUNCANON",37.6606,-84.3406,3739636,8420436
202205,170109,1031001,1,2.18,"W","DULUTH",37.5817,-84.2098,3734902,8412588
202205,170109,1031003,1,1.26,"E","WALNUT FLAT",37.4987,-84.557,3729922,8433420
202205,170109,1031004,1,1.04,"E","RABBIT TOWN",37.9003,-84.0009,3754018,8454
202205,170109,1031007,1,1.13,"ESE","TRAPP",37.8712,-84.0325,3752272,841950
202205,170109,1031009,1,2.79,"N","MONTPELIER",37.0604,-85.1799,373624,8510794
202205,170112,1031243,1,.56,"E","FRANKLIN",36.17,-91.77,3610200,9146200
202205,170112,1031244,1,1.49,"SSW","DOVER",35.38,-93.13,3522800,937800
202205,170112,1031245,1,1.49,"NNE","ASH FLAT",36.24,-91.59,3614400,9135400
202205,170112,1031251,1,.89,"NW","ASH FLAT",36.23,-91.61,3613800,9136600
202205,170112,1031252,1,.89,"NW","ASH FLAT",36.23,-91.61,3613800,9136600
202205,170112,1031256,1,.89,"NW","ASH FLAT",36.23,-91.61,3613800,9136600
202205,170112,1031259,1,1.12,"E","CLINTON",35.58,-92.45,3534800,9227000
202205,170112,1031261,1,.69,"N","RAVENDEN",36.24,-91.25,3614400,9115000
202205,170112,1031262,1,.69,"S","POCAHONTAS",36.26,-90.97,3615600,9058200
202205,170112,1031263,1,.56,"W","BIGGERS",36.33,-90.81,3619800,9048600
202205,170112,1031264,1,0,"N","SOUTHSIDE",35.7,-91.62,3542000,9137200
202205,170112,1031265,1,.89,"NE","BLICK",35.38,-92.71,3522800,9242600
202205,170112,1031266,1,2.07,"N","BONO",35.28,-92.48,3516800,9228800
202205,170112,1031267,1,.57,"W","OTTO",35.03,-92.21,351800,9212600
202205,170112,1031268,1,.69,"N","WARD",35.04,-91.97,352400,9158200
202205,170112,1031269,1,.57,"W","CAMMACK VLG",34.77,-92.36,3446200,9221600
202205,170112,1031270,1,0,"N","DOUGLAS CORNER",34.7,-92.4,3442000,9224000
202205,170112,1031271,1,.89,"NE","PULASKI",34.76,-92.31,3445600,9218600
202205,170112,1031272,1,.69,"N","REDFIELD",34.44,-92.18,3426400,9210800
202205,170112,1031273,1,1.38,"N","HOOKER",34.14,-91.9,348400,9154000
202205,170112,1031274,1,2.66,"WSW","BEVIS CORNER",34.7,-92.04,3442000,922400
202205,170112,1031275,1,.9,"NE","LAKE HAMILTON",34.43,-93.09,3425800,935400
202205,170112,1031276,1,.69,"N","MOSSVILLE",35.91,-93.38,3554600,9322800
202205,170112,1031276,2,1.72,"N","MOSSVILLE",35.9247,-93.3758,3555482,9322548
202205,170112,1031277,1,1.29,"WSW","SUNSHINE",34.4608,-93.2497,3427648,9314982
202205,170112,1031277,2,1.2,"WSW","SUNSHINE",34.462,-93.2486,3427720,9314916
202205,170114,1031080,1,0,"N","MID LAKE PONTCHARTRAIN",30.15,-90.13,309000,907800
202205,170114,1031081,1,0,"N","SHIP ISLAND PASS STATION (SIPM6)",30.27,-89.02,3016200,891200
202205,170114,1031082,1,0,"N","SHIP ISLAND PASS STATION (SIPM6)",30.27,-89.02,3016200,891200
202205,170114,1031083,1,0,"N","MAIN PASS 140 AWOS (KMIS)",29.3,-88.84,2918000,8850400
202205,170125,1031280,1,4.84,"S","VERDEL",42.75,-98.2,4245000,9812000
202205,170125,1031281,1,3.17,"SSW","CEDAR RAPIDS ARPT",41.51,-98.2,4130600,9812000
202205,167491,1013683,1,1.45,"E","MERTZ",30.6735,-88.056,3040410,883360
202205,167491,1013683,2,1.65,"ENE","MERTZ",30.6771,-88.0535,3040626,883210
202205,167491,1013684,1,1.47,"ENE","DAPHNE",30.6044,-87.8758,3036264,8752548
202205,167491,1013684,2,1.49,"WNW","BELFOREST",30.6074,-87.8736,3036444,8752416
202205,167491,1025865,1,2,"NNE","GRAND BAY",30.4967,-88.3372,3029802,8820232
202205,167491,1025867,1,0,"N","ST ELMO",30.5,-88.23,3030000,8813800
202205,167491,1025945,1,0,"N","IRVINGTON",30.5,-88.23,3030000,8813800
202205,167491,1025950,1,0,"N","ROBERTSDALE",30.55,-87.72,3033000,8743200
202205,167491,1026043,1,2,"NE","LOXLEY",30.6405,-87.7262,3038430,8743572
202205,167491,1026044,1,2,"NE","LOXLEY",30.6405,-87.7262,3038430,8743572
202205,167491,1026234,1,2,"N","BREWTON",31.149,-87.07,318940,874200
202205,167525,1013920,1,2.58,"SE","BEREA",42.18,-102.95,4210800,10257000
202205,167525,1013921,1,.69,"S","(AIA)ALLIANCE ARPT",42.05,-102.8,423000,10248000
202205,167544,1014083,1,0,"N","STOUGHTON",42.92,-89.22,4255200,8913200
202205,167544,1014084,1,.69,"S","DEANSVILLE",43.17,-89.1,4310200,896000
202205,167553,1014114,1,1.42,"NNE","WARRENTON",38.7378,-77.7666,3844268,7745996
202205,167587,1014276,1,1.66,"S","COTTAGE GROVE",41.796,-72.698,4147760,7241880
202205,167587,1014276,2,2.24,"SSE","COTTAGE GROVE",41.7921,-72.6777,4147526,7240662
202205,167602,1014376,1,0,"N","RATON CREWS ARPT",36.73,-104.5,3643800,10430000
202205,167602,1014377,1,0,"N","(CAO)CLAYTON ARPT",36.45,-103.15,3627000,1039000
202205,167605,1014383,1,.86,"SW","UPPER STRASBURG",40.0608,-77.711,403648,7742660
202205,167605,1014417,1,.28,"NNE","CULBERTSON",40.0034,-77.6271,40204,7737626
202205,167606,1015035,1,2.03,"NE","ALLPORT",40.9886,-78.1699,4059316,7810194
202205,167606,1015068,1,1,"ENE","SOUKESBURG",40.3537,-78.7815,4021222,7846890
202205,167606,1015070,1,1.81,"ENE","ST BONIFACE",40.678,-78.6472,4040680,7838832
202205,167606,1015071,1,.7,"NW","BLAIN CITY",40.7777,-78.5389,4046662,7832334
202205,167606,1015072,1,.67,"NW","BANIAN",40.827,-78.4387,4049620,7826322
202205,167606,1015073,1,.88,"SW","CHESTER HILL",40.8914,-78.2423,4053484,7814538
202205,167606,1015074,1,.52,"E","PHILIPSBURG",40.9,-78.22,4054000,7813200
202205,167606,1015075,1,1.97,"W","(PSB)MID ST ARPT PHI",40.8851,-78.1171,4053106,787026
202205,167607,1014384,1,.44,"SW","TURNBULL",38.6759,-77.8563,3840554,7751378
202205,167607,1014386,1,1.21,"N","AUBURN",38.7173,-77.7037,3843038,7742222
202205,167607,1014387,1,.9,"SE","MANASSAS",38.7417,-77.4672,3844502,7728032
202205,167607,1014388,1,1.16,"SSE","BUCKHALL",38.7142,-77.4226,3842852,7725356
202205,167607,1014389,1,1.29,"NNW","AGNEWVILLE",38.6858,-77.2928,3841148,7717568
202205,167607,1014390,1,2.24,"NW","LORTON",38.7262,-77.2446,3843572,7714676
202205,167607,1014391,1,.51,"SE","LAUREL GROVE",38.7641,-77.1442,3845846,778652
202205,167607,1014393,1,.56,"WSW","GUM SPGS",38.7281,-77.0902,3843686,775412
202205,167607,1014394,1,.94,"W","BUCKNELL MANOR",38.7687,-77.0975,3846122,775850
202205,167607,1014395,1,.53,"NNW","WELLINGTON",38.7572,-77.0535,3845432,773210
202205,167607,1014396,1,1.72,"SSE","ALEXANDRIA",38.798,-77.065,3847880,773900
202205,167609,1014397,1,1.41,"W","INDIAN HD MRYLND ARP",38.5972,-77.0959,3835832,775754
202205,167609,1014399,1,1.04,"NE","MARSHALL HALL",38.6896,-77.0852,3841376,775112
202205,167609,1014400,1,1.05,"WNW","PISCATAWAY",38.7045,-76.9886,3842270,7659316
202205,167609,1014401,1,.69,"SW","PHELPS CORNER",38.7918,-76.9871,3847508,7659226
202205,167609,1014403,1,1.34,"NNE","WALDORF",38.6477,-76.9099,3838862,7654594
202205,167609,1014404,1,.41,"SE","BRANDYWINE",38.6967,-76.8438,3841802,7650628
202205,167609,1014405,1,1.56,"ENE","BADEN",38.678,-76.743,3840680,7644580
202205,167609,1014406,1,.51,"ENE","DUNKIRK",38.7217,-76.6608,3843302,7639648
202205,167609,1014407,1,.42,"NNW","LOWER MARLBORO",38.6558,-76.6822,3839348,7640932
202205,167609,1014408,1,2.01,"SSE","CHANEYVILLE",38.6521,-76.6395,3839126,7638370
202205,167609,1014410,1,1.61,"SSE","CHANEYVILLE",38.6594,-76.6362,3839564,7638172
202205,167609,1014411,1,1.07,"SSW","MT HARMONY",38.6863,-76.6091,3841178,7636546
202205,167609,1014413,1,.88,"NE","HUNTINGTOWN",38.63,-76.61,3837800,7636600
202205,167609,1014414,1,.45,"NW","NORTH BEACH",38.7047,-76.5359,3842282,7632154
202205,167609,1014416,1,.41,"N","BREEZY PT",38.6259,-76.5191,3837554,7631146
202205,167610,1014419,1,2.66,"SE","LEESYLVANIA STATE PARK (LSLVN)",38.6402,-77.2189,3838412,7713134
202205,167610,1014420,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.86,-77.03,3851600,771800
202205,167610,1014421,1,0,"N","HERRING BAY (HRB)",38.73,-76.54,3843800,7632400
202205,167610,1014422,1,0,"N","GOOSES REEF BUOY (44062)",38.56,-76.41,3833600,7624600
202205,167610,1014423,1,0,"N","CAMBRIDGE (CAMM2)",38.57,-76.07,3834200,764200
202205,167610,1014424,1,.92,"NE","CAMBRIDGE (CAMM2)",38.5789,-76.0575,3834734,763450
202205,167610,1014425,1,0,"N","CRISFIELD CG (CRS)",37.97,-75.88,3758200,7552800
202205,167610,1014426,1,0,"N","CRISFIELD CG (CRS)",37.97,-75.88,3758200,7552800
202205,167617,1015703,1,.96,"ESE","LISMAN",38.6455,-82.6631,3838730,8239786
202205,167617,1015703,2,.38,"SW","LISMAN",38.6455,-82.6839,3838730,8241034
202205,167617,1015703,3,.62,"WNW","LAWRENCE FURNACE",38.6328,-82.6809,3837968,8240854
202205,167617,1015703,4,.35,"E","LAWRENCE FURNACE",38.6303,-82.6636,3837818,8239816
202205,167617,1015704,1,1.3,"WSW","STOCKPORT",39.5434,-81.8228,3932604,8149368
202205,167617,1015704,2,1.87,"NNE","TODDS",39.5457,-81.8388,3932742,8150328
202205,167617,1015704,3,.95,"NNE","TODDS",39.5318,-81.841,3931908,8150460
202205,167617,1015704,4,1.53,"NE","TODDS",39.5335,-81.8272,3932010,8149632
202205,167617,1027374,1,1.27,"SSW","WHIPPLE",39.5037,-81.4312,3930222,8125872
202205,167617,1027374,2,.15,"NW","WHIPPLE",39.5218,-81.4216,3931308,8125296
202205,167617,1027374,3,.67,"E","WHIPPLE",39.5194,-81.4074,3931164,8124444
202205,167617,1027374,4,1.55,"S","WHIPPLE",39.4977,-81.4222,3929862,8125332
202205,167617,1027375,1,.73,"SW","BLOOMFIELD",39.5614,-81.2079,3933684,8112474
202205,167617,1027375,2,.11,"SSW","BLOOMFIELD",39.5686,-81.201,3934116,8112060
202205,167617,1027375,3,.58,"SSE","BLOOMFIELD",39.5624,-81.1954,3933744,8111724
202205,167617,1027375,4,.93,"SSW","BLOOMFIELD",39.5575,-81.2063,3933450,8112378
202205,167617,1027377,1,.99,"SSE","HAYWARD",39.5576,-81.6607,3933456,8139642
202205,167617,1027377,2,.82,"WNW","WATERFORD",39.5362,-81.6432,3932172,8138592
202205,167617,1027377,3,1.29,"ESE","BEVERLY",39.546,-81.6064,3932760,8136384
202205,167617,1027377,4,1.14,"WSW","COALRUN",39.5629,-81.5994,3933774,8135964
202205,167617,1027377,5,.9,"ENE","HAYWARD",39.5741,-81.654,3934446,8139240
202205,167617,1027378,1,.57,"NE","MACKSBURG",39.6361,-81.4629,3938166,8127774
202205,167617,1027378,2,.51,"ESE","MACKSBURG",39.6262,-81.4617,3937572,8127702
202205,167617,1027378,3,.87,"ESE","MACKSBURG",39.6267,-81.4543,3937602,8127258
202205,167617,1027378,4,.94,"ENE","MACKSBURG",39.6353,-81.4537,3938118,8127222
202205,167619,1014873,1,1.75,"NW","FAIRVIEW",38.4501,-81.7897,3827006,8147382
202205,167619,1014873,2,3.21,"WSW","MARLAING ADDITION",38.3965,-81.9012,3823790,8154072
202205,167619,1014873,3,3.29,"WSW","LOWER FALLS",38.3539,-81.9072,3821234,8154432
202205,167619,1014873,4,1.72,"ESE","RUTH",38.3081,-81.6921,3818486,8141526
202205,167619,1014873,5,.86,"NNW","SOUTH CHARLESTON",38.3412,-81.657,3820472,8139420
202205,168154,1017861,1,1.29,"SW","OOKALA",20.0082,-155.2954,20492,15517724
202205,168154,1017861,2,5.54,"WSW","VOLCANO",19.3927,-155.31,1923562,15518600
202205,168154,1018140,1,5.68,"SE","MAKENA",20.6211,-156.3595,2037266,15621570
202205,168154,1018140,2,2.04,"W","NUU",20.6288,-156.2115,2037728,15612690
202205,168154,1018140,3,3.81,"WSW","NUU",20.6141,-156.2364,2036846,15614184
202205,168154,1018140,4,6.7,"SE","MAKENA",20.5991,-156.3593,2035946,15621558
202205,168163,1017989,1,1,"W","ODONNELL",32.97,-101.8473,3258200,10150838
202205,168163,1017990,1,1,"W","ODONNELL",32.97,-101.8473,3258200,10150838
202205,168163,1017991,1,4.08,"S","WOLFFORTH",33.441,-102.0179,3326460,1021074
202205,168163,1017992,1,2,"NE","SLATON",33.4505,-101.6255,3327030,10137530
202205,168163,1017992,2,0,"N","(LBB)LUBBOCK INTL AR",33.67,-101.82,3340200,10149200
202205,168163,1017993,1,1,"SE","RALLS",33.6698,-101.3677,3340188,10122062
202205,168163,1017994,1,6,"NW","WHITE RIVER LAKE",33.5214,-101.1636,3331284,1019816
202205,168163,1017996,1,3,"NNW","MC ADOO",33.7701,-101,3346206,10100
202205,168163,1017997,1,1,"NE","POST",33.1902,-101.3678,3311412,10122068
202205,168163,1018000,1,.98,"NW","ROARING SPGS BUZZ AR",33.9414,-100.8403,3356484,10050418
202205,168163,1018001,1,10,"WSW","GUTHRIE",33.5646,-100.4905,3333876,10029430
202205,168163,1018002,1,1,"S","NORTHFIELD",34.2655,-100.6,3415930,10036000
202205,168163,1018003,1,2,"SSE","HACKBERRY",33.9033,-100.1367,3354198,1008202
202205,168183,1018242,1,1.94,"E","BATH",45.47,-98.29,4528200,9817400
202205,168183,1018243,1,6.04,"NNW","RUDOLPH",45.43,-98.6,4525800,9836000
202205,168183,1018257,1,4.85,"WSW","NORBECK",45.15,-99.31,459000,9918600
202205,168183,1021638,1,2.07,"WNW","ASHTON",45.01,-98.54,45600,9832400
202205,168183,1021645,1,.49,"E","GETTYSBURG ARPT",44.98,-99.94,4458800,9956400
202205,168183,1021646,1,1.19,"NE","TOLSTOY",45.21,-99.61,4512600,9936600
202205,168183,1021647,1,4.93,"SSE","ROSCOE",45.38,-99.33,4522800,9919800
202205,168183,1021648,1,9.69,"S","SENECA",44.93,-99.51,4455800,9930600
202205,168183,1021651,1,5.72,"NNE","LOYALTON",45.36,-99.25,4521600,9915000
202205,168183,1021651,2,5.61,"N","LOYALTON",45.36,-99.26,4521600,9915600
202205,168183,1021651,3,4.93,"NNE","LOYALTON",45.35,-99.26,4521000,9915600
202205,168183,1021651,4,5.05,"NNE","LOYALTON",45.35,-99.25,4521000,9915000
202205,168183,1021675,1,1.38,"S","GORMAN",44.9,-100.08,4454000,1004800
202205,168183,1021676,1,1.46,"SSE","COLUMBIA",45.6,-98.31,4536000,9818600
202205,168183,1034049,1,3.38,"SW","ABERDEEN",45.43,-98.52,4525800,9831200
202205,168187,1018120,1,3.43,"NE","BAKER ARPT",39.0369,-114.0572,392214,1143432
202205,168187,1018121,1,.79,"ENE","SHANTY TOWN",40.1731,-115.4856,4010386,11529136
202205,168187,1018122,1,5.11,"E","ARTHUR",40.7738,-115.0324,4046428,1151944
202205,168187,1018123,1,12.07,"SE","OROVADA",41.4581,-117.6209,4127486,11737254
202205,168189,1018130,1,2.6,"NE","ELKO",40.86,-115.74,4051600,11544400
202205,168189,1018135,1,3.22,"ESE","BEOWAWE",40.57,-116.41,4034200,11624600
202205,168189,1018137,1,9.25,"ESE","BULLION",40.46,-115.85,4027600,11551000
202205,168189,1018141,1,2.09,"SW","BATTLE MTN",40.63,-116.95,4037800,11657000
202205,168189,1018142,1,.69,"S","SPRING CREEK",40.74,-115.62,4044400,11537200
202205,168189,1018143,1,1.57,"W","HALLECK",40.95,-115.46,4057000,11527600
202205,168189,1018145,1,4.98,"E","ARTHUR",40.7581,-115.0362,4045486,1152172
202205,168194,1018146,1,.88,"NW","ST ALBANS",38.39,-81.84,3823400,8150400
202205,168199,1018159,1,.6,"SW","KEENSBURG",38.3439,-87.8778,3820634,8752668
202205,168199,1018159,2,1.52,"ESE","MT CARMEL",38.41,-87.745,3824600,8744700
